"mapped_by","year","reporter_fao","reporter_name","flow","hs_chap","hs","hs_extend","fcl","details","tl_description"
"T",2000,207,"Suriname",1,2,"2072300",2072300,1069,"Generic HS1992 to FCL, Old SWS series (could also be mapped to 1073) ","Frozen ducks, geese and guinea fowls of the species domesticus, not cut into pieces"
"K",2000,207,"Suriname",1,2,"2075000",2075000,1059,"Generic HS1992 to FCL, Old SWS series (could also be mapped to 1074, 1075, 1081) ","Poultry livers, frozen"
"2",2000,207,"Suriname",1,2,"2080090",2080090,0,NA,NA
"2",2000,207,"Suriname",1,2,"2101010",2101010,0,NA,NA
"2",2000,207,"Suriname",1,2,"2101020",2101020,0,NA,NA
"2",2000,207,"Suriname",1,2,"2101030",2101030,0,NA,NA
"2",2000,207,"Suriname",1,2,"2101090",2101090,0,NA,NA
"2",2000,207,"Suriname",1,22,"22042020",22042020,0,NA,NA
"2",2000,207,"Suriname",1,33,"33011020",33011020,0,NA,NA
"2",2000,207,"Suriname",1,33,"33011090",33011090,0,NA,NA
"2",2000,207,"Suriname",1,35,"35019010",35019010,0,NA,NA
"2",2000,207,"Suriname",1,35,"35019090",35019090,0,NA,NA
"2",2000,207,"Suriname",1,40,"40010000",40010000,0,NA,NA
"2",2000,207,"Suriname",1,4,"4010010",4010010,0,NA,NA
"2",2000,207,"Suriname",1,4,"4010020",4010020,0,NA,NA
"2",2000,207,"Suriname",1,4,"4022000",4022000,0,NA,NA
"T",2000,207,"Suriname",1,4,"4060000",4060000,901,"Generic HS1996 to FCL, Old SWS series (could also be mapped to 904,905,907,955,984,1021) ","Cheese and curd"
"2",2000,207,"Suriname",1,4,"4080000",4080000,0,NA,NA
"2",2000,207,"Suriname",1,7,"7040010",7040010,0,NA,NA
"2",2000,207,"Suriname",1,7,"7040020",7040020,0,NA,NA
"2",2000,207,"Suriname",1,7,"7040090",7040090,0,NA,NA
"2",2000,207,"Suriname",1,7,"7060010",7060010,0,NA,NA
"2",2000,207,"Suriname",1,7,"7060090",7060090,0,NA,NA
"2",2000,207,"Suriname",1,7,"7080030",7080030,0,NA,NA
"2",2000,207,"Suriname",1,7,"7080090",7080090,0,NA,NA
"2",2000,207,"Suriname",1,7,"7090050",7090050,0,NA,NA
"2",2000,207,"Suriname",1,7,"7090060",7090060,0,NA,NA
"2",2000,207,"Suriname",1,7,"7090070",7090070,0,NA,NA
"2",2000,207,"Suriname",1,7,"7090090",7090090,0,NA,NA
"2",2000,207,"Suriname",1,7,"7102020",7102020,0,NA,NA
"2",2000,207,"Suriname",1,7,"7120090",7120090,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130010",7130010,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130020",7130020,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130040",7130040,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130050",7130050,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130060",7130060,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130070",7130070,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130080",7130080,0,NA,NA
"2",2000,207,"Suriname",1,7,"7130090",7130090,0,NA,NA
"T",2000,207,"Suriname",1,8,"8011020",8011020,249,"Country TL description (could also be mapped to 250) ","Coconuts, fresh or dried"
"2",2000,207,"Suriname",1,8,"8021000",8021000,0,NA,NA
"2",2000,207,"Suriname",1,8,"8022000",8022000,0,NA,NA
"2",2000,207,"Suriname",1,8,"8023000",8023000,0,NA,NA
"T",2000,207,"Suriname",1,8,"8071020",8071020,567,"Country TL description, Old SWS series (could also be mapped to 568) ","Melons and watermelons, fresh"
"2",2000,207,"Suriname",1,8,"8090000",8090000,0,NA,NA
"2",2000,207,"Suriname",1,8,"8100010",8100010,0,NA,NA
"2",2000,207,"Suriname",1,8,"8100090",8100090,0,NA,NA
"2",2000,207,"Suriname",1,8,"8130000",8130000,0,NA,NA
"2",2000,207,"Suriname",1,9,"9011010",9011010,0,NA,NA
"2",2000,207,"Suriname",1,9,"9012000",9012000,0,NA,NA
"T",2000,207,"Suriname",2,1,"1060030",1060030,1169,"Country TL description (WITS)","Turtles"
"T",2000,207,"Suriname",2,1,"1060040",1060040,1169,"Country TL description (WITS)","Dogs"
"T",2000,207,"Suriname",2,1,"1060050",1060050,1169,"Country TL description (WITS)","Cats"
"T",2000,207,"Suriname",2,1,"1060060",1060060,1169,"Country TL description (WITS)","Monkeys"
"T",2000,207,"Suriname",2,1,"1060070",1060070,1169,"Country TL description (WITS)","Macaws and parrots"
"T",2000,207,"Suriname",2,1,"1060080",1060080,1169,"Country TL description (WITS)","Other birds"
"2",2000,207,"Suriname",2,11,"11042000",11042000,0,NA,NA
"T",2000,207,"Suriname",2,15,"15010010",15010010,1043,"Country TL description (could also be mapped to 1066) ","Lard, other pig fat and poultry fat, rendered"
"2",2000,207,"Suriname",2,17,"17020030",17020030,0,NA,NA
"2",2000,207,"Suriname",2,19,"19020090",19020090,0,NA,NA
"2",2000,207,"Suriname",2,19,"19050010",19050010,0,NA,NA
"2",2000,207,"Suriname",2,19,"19050020",19050020,0,NA,NA
"2",2000,207,"Suriname",2,19,"19050030",19050030,0,NA,NA
"2",2000,207,"Suriname",2,19,"19050090",19050090,0,NA,NA
"2",2000,207,"Suriname",2,20,"20080020",20080020,0,NA,NA
"2",2000,207,"Suriname",2,20,"20080030",20080030,0,NA,NA
"2",2000,207,"Suriname",2,20,"20080080",20080080,0,NA,NA
"2",2000,207,"Suriname",2,20,"20080090",20080090,0,NA,NA
"2",2000,207,"Suriname",2,20,"20091090",20091090,0,NA,NA
"T",2000,207,"Suriname",2,20,"20092090",20092090,510,"Country TL description (could also be mapped to 509) ","Grapefruit juice, unfermented, not containing a"
"T",2000,207,"Suriname",2,20,"20093090",20093090,513,"Country TL description, Old SWS series  (could also be mapped to 514) ","Juice of any other single citrus fruit"
"T",2000,207,"Suriname",2,20,"20097090",20097090,518,"Country TL description  (could also be mapped to 519) ","Apple juice"
"T",2000,207,"Suriname",2,2,"2072300",2072300,1069,"Generic HS1992 to FCL, Old SWS series (could also be mapped to 1073) ","Frozen ducks, geese and guinea fowls of the species domesticus, not cut into pieces"
"2",2000,207,"Suriname",2,2,"2080090",2080090,0,NA,NA
"T",2000,207,"Suriname",2,2,"2109030",2109030,1164,"Country TL description (WITS)","Edible flours and meals of meat or meat offal"
"2",2000,207,"Suriname",2,22,"22042020",22042020,0,NA,NA
"2",2000,207,"Suriname",2,4,"4010010",4010010,0,NA,NA
"2",2000,207,"Suriname",2,4,"4022000",4022000,0,NA,NA
"T",2000,207,"Suriname",2,4,"4060000",4060000,901,"Generic HS1996 to FCL, Old SWS series (could also be mapped to 904,905,907,955,984,1021) ","Cheese and curd"
"2",2000,207,"Suriname",2,41,"41010090",41010090,0,NA,NA
"2",2000,207,"Suriname",2,7,"7040090",7040090,0,NA,NA
"2",2000,207,"Suriname",2,7,"7060010",7060010,0,NA,NA
"2",2000,207,"Suriname",2,7,"7060090",7060090,0,NA,NA
"2",2000,207,"Suriname",2,7,"7080030",7080030,0,NA,NA
"2",2000,207,"Suriname",2,7,"7080090",7080090,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090010",7090010,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090040",7090040,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090050",7090050,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090060",7090060,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090080",7090080,0,NA,NA
"2",2000,207,"Suriname",2,7,"7090090",7090090,0,NA,NA
"2",2000,207,"Suriname",2,7,"7130020",7130020,0,NA,NA
"2",2000,207,"Suriname",2,7,"7130050",7130050,0,NA,NA
"2",2000,207,"Suriname",2,7,"7130060",7130060,0,NA,NA
"2",2000,207,"Suriname",2,7,"7130070",7130070,0,NA,NA
"2",2000,207,"Suriname",2,7,"7130090",7130090,0,NA,NA
"2",2000,299,"Palest, OT",1,51,"51114",511140,0,NA,NA
"2",2000,299,"Palest, OT",1,51,"51129",511290,0,NA,NA
"2",2000,299,"Palest, OT",1,51,"51134",511340,0,NA,NA
"2",2000,299,"Palest, OT",1,51,"51136",511360,0,NA,NA
"K",2000,32,"Cameroon",1,35,"35019000",35019000,917,"HS 2002 (code not included in correlation tables, so assumed to be the same as 1996)",NA
"K",2000,50,"Cyprus",1,53,"53081000",5308100000,813,"Country TL description (WITS)","Coir yarn"
"K",2000,55,"Dominica",1,35,"35019010",35019010,917,"Country TL description (WITS)","Casein glues"
"K",2000,55,"Dominica",1,35,"35019090",35019090,917,"Country TL description (WITS)","Other (casein, caseinates and other casein derivatives)"
"K",2000,59,"Egypt",1,38,"3823100000",3823100000,0,"CODE DOES NOT EXIST",NA
"K",2000,59,"Egypt",1,53,"5308100000",5308100000,813,"Trademap TL description","Coconut coir yarn"
"K",2000,60,"El Salvador",1,53,"53081000",53081000,813,"HS 2002 (code not included in correlation tables, so assumed to be the same as 1996)",NA
"K",2000,60,"El Salvador",2,1,"1059400",1059400,1057,"HS 2007 (although data is prior to 2007, this is the first HS that it appears in. The country may have back-corrected their data)",NA
"1",2000,75,"Gambia",1,35,"350190",35019000,0,NA,NA
"K",2001,104,"Ireland",1,53,"53081000",53081000,813,"Country TL description (WITS)","Coir yarn"
"1",2001,118,"Kuwait",1,11,"11031920",11031920,0,NA,NA
"1",2001,118,"Kuwait",1,12,"12079000",12079000,0,NA,NA
"1",2001,118,"Kuwait",1,15,"15132000",15132000,0,NA,NA
"1",2001,118,"Kuwait",1,15,"15219090",15219090,0,NA,NA
"1",2001,129,"Madagascar",2,17,"17011000",17011000,0,NA,NA
"T",2001,136,"Mauritania",1,2,"203900000",20390000000,0,"HS 4-digit heading?",NA
"T",2001,136,"Mauritania",1,2,"204000000",20400000000,0,"HS 4-digit heading?",NA
"T",2001,144,"Mozambique",1,11,"11032900",11032900,111,"Country TL description","Pellets :-- Of other cereals"
"T",2001,144,"Mozambique",1,12,"120900",12090000,0,"HS 4-digit heading?",NA
"K",2001,144,"Mozambique",1,20,"20097010",20097010,519,"Country TL description, analysis of subsequent imports (in most years immediately after 2001, bulk of imports were in concentrated juice)","Apple juice"
"1",2001,146,"Moldova Rep",1,35,"350190100",350190100,0,NA,NA
"1",2001,146,"Moldova Rep",1,35,"350190900",350190900,0,NA,NA
"K",2001,154,"Macedonia",1,1,"1060010001",1060010001,1140,"Country TL description","Domestic rabbits"
"1",2001,154,"Macedonia",1,13,"13019010001",13019010001,0,NA,NA
"K",2001,154,"Macedonia",1,20,"20097011001",20097011001,519,"Country TL description, subsequent data series (majority of apple juice imports in closest subsequent years are concentrated AJ) (could also be mapped to 518)","Apple juice: Of a value not exceeding 22 EURO per 100 kg net weight"
"K",2001,154,"Macedonia",1,20,"20097019001",20097019001,519,"Country TL description, subsequent data series (majority of apple juice imports in closest subsequent years are concentrated AJ) (could also be mapped to 518)","Apple juice: Other (e.g., of a value exceeding 22 Euro per 100 kg net weight)"
"K",2001,154,"Macedonia",1,20,"20097030001",20097030001,519,"Trademap analysis (recent trade data for both concentrated and unconcentrated apple juice indicate that imports of this type are typically of concentrated AJ)","Apple juice: Of a value exceeding 18 EURO per 100 kg net weight, containing added sugar"
"K",2001,154,"Macedonia",1,20,"20097093001",20097093001,519,"Trademap analysis (recent trade data for both concentrated and unconcentrated apple juice indicate that imports of this type are typically of concentrated AJ)","Apple juice: With an added sugar content not exceeding 30 % by weight"
"K",2001,154,"Macedonia",1,20,"20097099001",20097099001,519,"Trademap analysis (recent trade data for both concentrated and unconcentrated apple juice indicate that imports of this type are typically of concentrated AJ)","Apple juice: not containing added sugar"
"K",2001,154,"Macedonia",2,20,"2009701900",2009701900,519,"Country TL description, subsequent data series (majority of apple juice imports in closest subsequent years are concentrated AJ) (could also be mapped to 518)","Apple juice"
"K",2001,154,"Macedonia",2,20,"2009709100",2009709100,519,"Country TL description, subsequent data series (majority of apple juice imports in closest subsequent years are concentrated AJ) (could also be mapped to 518)","Apple juice"
"K",2001,154,"Macedonia",2,20,"2009709900",2009709900,519,"Country TL description, subsequent data series (majority of apple juice imports in closest subsequent years are concentrated AJ) (could also be mapped to 518)","Apple juice"
"M",2001,154,"Macedonia",2,23,"2309900020",2309900020,843,"Trademap TL description, Old SWS series (could also be mapped to various and sundry other animal feeds)","Preparations of a kind used in animal feeding"
"T",2001,158,"Niger",1,53,"5308100000",5308100000,813,"Generic HS2012 to FCL unique six-digit match",NA
"C",2001,166,"Panama",2,9,"9012000",9012000,0,"CODE DOES NOT EXIST",NA
"C",2001,169,"Paraguay",1,43,"43010000000",43010000000,0,"HS 4-digit heading?",NA
"C",2001,184,"Rwanda",1,35,"35019000",35019000,753,"HS 2002",NA
"K",2001,195,"Senegal",1,35,"3501900000",3501900000,917,"HS 2002","Other caseinates and casein derivatives"
"T",2001,196,"Seychelle",1,1,"10592",1059200,1057,"Generic HS2002 to FCL unique six-digit match","Live fowls of the species Gallus domesticus, weighing > 185 g but <= 2 kg"
"T",2001,196,"Seychelle",1,1,"10593",1059300,1057,"Generic HS2002 to FCL unique six-digit match","Live fowls of the species Gallus domesticus, weighing > 2 kg"
"T",2001,196,"Seychelle",1,1,"10611",1061100,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live primates"
"T",2001,196,"Seychelle",1,1,"10612",1061200,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"T",2001,196,"Seychelle",1,1,"10619",1061900,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live mammals (excluding primates, whales, dolphins and porpoises, manatees and dugongs, seals, sea lions and walruses, camels and other camelids, rabbits and hares, horses, asses, mules, hinnies, bovines, pigs, sheep and goats)"
"T",2001,196,"Seychelle",1,1,"10620",1062000,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live reptiles e.g. snakes"
"T",2001,196,"Seychelle",1,1,"10631",1063100,1171,"Generic HS2002 to FCL (could also be mapped to 1126,1140,1150,1157,1181,1169) ","Live birds of prey"
"T",2001,196,"Seychelle",1,1,"10632",1063200,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live psittaciformes incl. parrots"
"T",2001,196,"Seychelle",1,1,"10639",1063900,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live birds (excluding birds of prey, psittaciformes, parrots, parrakeets, macaws, cockatoos, ostriches and emus)"
"T",2001,196,"Seychelle",1,1,"10690",1069000,1171,"Generic HS2002 to FCL (could also be mapped to 1083,1126,1140,1150,1157,1181,1169) ","Live animals (excluding mammals, reptiles, birds, insects, fish, crustaceans, molluscs and other aquatic invertebrates and cultures of micro-organisms, etc.)"
"T",2001,196,"Seychelle",1,11,"110320",11032000,16,"Generic HS2002 to FCL (could also be mapped to 38,48,58,72,80,84,90,95,98,104,111) ","Cereal pellets"
"2",2001,196,"Seychelle",1,16,"160232",16023200,0,NA,NA
"2",2001,196,"Seychelle",1,20,"200921",20092100,0,NA,NA
"2",2001,196,"Seychelle",1,20,"200929",20092900,0,NA,NA
"T",2001,196,"Seychelle",1,20,"200939",20093900,499,"Generic HS2002 to FCL (could also be mapped to 514)","Juice of any other single citrus fruit: of a brix value exceeding 20"
"2",2001,196,"Seychelle",1,20,"200941",20094100,0,NA,NA
"2",2001,196,"Seychelle",1,20,"200949",20094900,0,NA,NA
"2",2001,196,"Seychelle",1,20,"200971",20097100,0,NA,NA
"2",2001,196,"Seychelle",1,20,"200979",20097900,0,NA,NA
"2",2001,196,"Seychelle",1,2,"20711",2071100,0,NA,NA
"T",2001,196,"Seychelle",1,2,"20713",2071300,1058,"Generic HS2002 to FCL (could also be mapped to 1059) ","Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus"
"T",2001,196,"Seychelle",1,2,"20714",2071400,1058,"Generic HS2007 to FCL (could also be mapped to 1059) ","Frozen cuts and edible offal of fowls of the species Gallus domesticus"
"2",2001,196,"Seychelle",1,2,"20724",2072400,0,NA,NA
"2",2001,196,"Seychelle",1,2,"20725",2072500,0,NA,NA
"T",2001,196,"Seychelle",1,2,"20726",2072600,1081,"Generic HS2002 to FCL unique six-digit match","Fresh or chilled cuts and edible offal of turkeys of the species domesticus"
"T",2001,196,"Seychelle",1,2,"20727",2072700,1080,"Generic HS2007 to FCL (could also be mapped to 1081) ","Frozen cuts and edible offal of turkeys of the species domesticus"
"T",2001,196,"Seychelle",1,2,"20732",2073200,1069,"Generic HS2002 to FCL (could also be mapped to 1073) ","Fresh or chilled ducks, geese and guinea fowls of the species domesticus, not cut into pieces"
"T",2001,196,"Seychelle",1,2,"20735",2073500,1069,"Generic HS2002 to FCL (could also be mapped to 1073) ","Fresh or chilled cuts and edible offal of ducks, geese or guinea fowls of the species domesticus (excluding fatty livers)"
"T",2001,196,"Seychelle",1,2,"20736",2073600,1069,"Generic HS2002 to FCL (could also be mapped to 1073,1074,1075) ","Frozen cuts and edible offal of ducks, geese or guinea fowls of the species domesticus"
"T",2001,196,"Seychelle",1,2,"20830",2083000,1163,"Generic HS2002 to FCL unique six-digit match"," Fresh, chilled or frozen meat and edible offal of primates"
"T",2001,196,"Seychelle",1,2,"20840",2084000,1166,"Generic HS2002 to FCL unique six-digit match","Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises (mammals of the order Cetacea), of manatees and dugongs (mammals of the order Sirenia) and of seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"T",2001,196,"Seychelle",1,2,"20850",2085000,1166,"Generic HS2002 to FCL unique six-digit match","Fresh, chilled or frozen meat and edible offal of reptiles e.g. snakes"
"2",2001,196,"Seychelle",1,2,"21091",2109100,0,NA,NA
"2",2001,196,"Seychelle",1,2,"21092",2109200,0,NA,NA
"2",2001,196,"Seychelle",1,2,"21093",2109300,0,NA,NA
"2",2001,196,"Seychelle",1,2,"21099",2109900,0,NA,NA
"T",2001,196,"Seychelle",1,23,"230670",23067000,61,"Generic HS2002 to FCL unique six-digit match","Oil cake: Of maize (corn) germ"
"2",2001,196,"Seychelle",1,35,"350190",35019000,0,NA,NA
"2",2001,196,"Seychelle",1,38,"382311",38231100,0,NA,NA
"2",2001,196,"Seychelle",1,38,"382319",38231900,0,NA,NA
"T",2001,196,"Seychelle",1,4,"40510",4051000,886,"Generic HS2002 to FCL (could also be mapped to 952,983,1022) ","Butter (excluding dehydrated butter and ghee)"
"T",2001,196,"Seychelle",1,4,"40520",4052000,886,"Generic HS2002 to FCL (could also be mapped to 952,983,1022) ","Dairy spreads of a fat content, by weight, of >= 39% but < 80%"
"T",2001,196,"Seychelle",1,4,"40590",4059000,887,"Generic HS2002 to FCL (could also be mapped to 953, 1022) ","Fats and oils derived from milk, and dehydrated butter and ghee (excluding natural butter, recombined butter and whey butter)"
"T",2001,196,"Seychelle",1,53,"530590",53059000,821,"Generic HS2002 to FCL (could also be mapped to 778,788) ","Coconut, abaca Manila hemp or Musa textilis Nee"
"2",2001,196,"Seychelle",1,7,"70959",7095900,0,NA,NA
"2",2001,196,"Seychelle",1,7,"71151",7115100,0,NA,NA
"2",2001,196,"Seychelle",1,7,"71159",7115900,0,NA,NA
"2",2001,196,"Seychelle",1,8,"80111",8011100,0,NA,NA
"2",2001,196,"Seychelle",1,8,"80119",8011900,0,NA,NA
"2",2001,196,"Seychelle",1,8,"80121",8012100,0,NA,NA
