"Year","hs","reporter","flow","QTY","hs6","HSLength"
2014,"230630000",112,2,0,"230630",9
2014,"230660000",112,2,0,"230660",9
2014,"230800000",112,2,0,"230800",9
2014,"230910000",112,2,0,"230910",9
2014,"230990100",112,2,9611754,"230990",9
2014,"230990200",112,2,11332287,"230990",9
2014,"230990300",112,2,0,"230990",9
2014,"230990900",112,2,1075000,"230990",9
2014,"240110300",112,2,9492,"240110",9
2014,"240120300",112,2,0,"240120",9
2014,"240120900",112,2,0,"240120",9
2014,"240130300",112,2,0,"240130",9
2014,"240210000",112,2,0,"240210",9
2014,"240220000",112,2,0,"240220",9
2014,"240290100",112,2,0,"240290",9
2014,"240290200",112,2,5880437,"240290",9
2014,"240311000",112,2,5496495,"240311",9
2014,"240319100",112,2,0,"240319",9
2014,"240319900",112,2,34187,"240319",9
2014,"240391100",112,2,0,"240391",9
2014,"240399300",112,2,0,"240399",9
2014,"240399900",112,2,10551,"240399",9
2014,"250100100",112,2,5259867,"250100",9
2014,"250100900",112,2,272253,"250100",9
2014,"250300000",112,2,19282950,"250300",9
2014,"250410000",112,2,0,"250410",9
2014,"250510000",112,2,2869638,"250510",9
2014,"250590000",112,2,121013270,"250590",9
2014,"250610000",112,2,0,"250610",9
2014,"250700000",112,2,6713900,"250700",9
2014,"250810000",112,2,619300,"250810",9
2014,"250840000",112,2,2182430,"250840",9
2014,"250850000",112,2,0,"250850",9
2014,"250870000",112,2,0,"250870",9
2014,"250900000",112,2,18500,"250900",9
2014,"251010000",112,2,4615950000,"251010",9
2014,"251110000",112,2,0,"251110",9
2014,"251200000",112,2,0,"251200",9
2014,"251310000",112,2,0,"251310",9
2014,"251320000",112,2,0,"251320",9
2014,"251400000",112,2,0,"251400",9
2014,"251511200",112,2,65000,"251511",9
2014,"251511300",112,2,99000,"251511",9
2014,"251511900",112,2,1786675,"251511",9
2014,"251512100",112,2,1399500,"251512",9
2014,"251512900",112,2,782452,"251512",9
2014,"251520000",112,2,151000,"251520",9
2014,"251611200",112,2,0,"251611",9
2014,"251611300",112,2,0,"251611",9
2014,"251612900",112,2,0,"251612",9
2014,"251620000",112,2,0,"251620",9
2014,"251690000",112,2,835277,"251690",9
2014,"251710000",112,2,32609980,"251710",9
2014,"251730000",112,2,1001,"251730",9
2014,"251741000",112,2,3768950,"251741",9
2014,"251749000",112,2,811676,"251749",9
2014,"251810000",112,2,0,"251810",9
2014,"251820000",112,2,0,"251820",9
2014,"251910000",112,2,0,"251910",9
2014,"251990000",112,2,0,"251990",9
2014,"252010000",112,2,695000,"252010",9
2014,"252020100",112,2,0,"252020",9
2014,"252020200",112,2,0,"252020",9
2014,"252020300",112,2,0,"252020",9
2014,"252020900",112,2,1e+05,"252020",9
2014,"252100000",112,2,7407620,"252100",9
2014,"252210000",112,2,0,"252210",9
2014,"252220000",112,2,0,"252220",9
2014,"252230000",112,2,0,"252230",9
2014,"252310000",112,2,261104760,"252310",9
2014,"252321000",112,2,9978200,"252321",9
2014,"252329000",112,2,231275977,"252329",9
2014,"252330000",112,2,0,"252330",9
2014,"252390900",112,2,45000,"252390",9
2014,"252520000",112,2,0,"252520",9
2014,"252610000",112,2,50000,"252610",9
2014,"252620000",112,2,84900,"252620",9
2014,"253010100",112,2,0,"253010",9
2014,"253010900",112,2,0,"253010",9
2014,"253090000",112,2,629632,"253090",9
2014,"260111000",112,2,0,"260111",9
2014,"260600000",112,2,712,"260600",9
2014,"261590000",112,2,0,"261590",9
2014,"261790000",112,2,1680,"261790",9
2014,"261900000",112,2,0,"261900",9
2014,"262019000",112,2,182905,"262019",9
2014,"262030000",112,2,0,"262030",9
2014,"262040000",112,2,475934,"262040",9
2014,"262190000",112,2,0,"262190",9
2014,"270111000",112,2,0,"270111",9
2014,"270119000",112,2,6500,"270119",9
2014,"270120000",112,2,0,"270120",9
2014,"270300000",112,2,0,"270300",9
2014,"270400100",112,2,0,"270400",9
2014,"270400900",112,2,0,"270400",9
2014,"270500000",112,2,0,"270500",9
2014,"270600000",112,2,0,"270600",9
2014,"270740000",112,2,0,"270740",9
2014,"270750000",112,2,0,"270750",9
2014,"270810100",112,2,0,"270810",9
2014,"270810900",112,2,33066,"270810",9
2014,"270820000",112,2,0,"270820",9
2014,"270900000",112,2,0,"270900",9
2014,"271012100",112,2,0,"271012",9
2014,"271012210",112,2,0,"271012",9
2014,"271012290",112,2,235786,"271012",9
2014,"271012910",112,2,0,"271012",9
2014,"271012990",112,2,0,"271012",9
2014,"271019100",112,2,0,"271019",9
2014,"271019310",112,2,0,"271019",9
2014,"271019390",112,2,708670,"271019",9
2014,"271019992",112,2,0,"271019",9
2014,"271019993",112,2,0,"271019",9
2014,"271019999",112,2,160820,"271019",9
2014,"271020310",112,2,0,"271020",9
2014,"271020390",112,2,0,"271020",9
2014,"271020400",112,2,62390,"271020",9
2014,"271020900",112,2,0,"271020",9
2014,"271099000",112,2,0,"271099",9
2014,"271111000",112,2,0,"271111",9
2014,"271113000",112,2,0,"271113",9
2014,"271119000",112,2,0,"271119",9
2014,"271121000",112,2,0,"271121",9
2014,"271129000",112,2,0,"271129",9
2014,"271210100",112,2,0,"271210",9
2014,"271210900",112,2,0,"271210",9
2014,"271220000",112,2,0,"271220",9
2014,"271290100",112,2,0,"271290",9
2014,"271290900",112,2,0,"271290",9
2014,"271311000",112,2,0,"271311",9
2014,"271312000",112,2,0,"271312",9
2014,"271390000",112,2,0,"271390",9
2014,"271490000",112,2,0,"271490",9
2014,"271500000",112,2,0,"271500",9
2014,"271600000",112,2,63736498,"271600",9
2014,"280110000",112,2,972280,"280110",9
2014,"280130000",112,2,35332438,"280130",9
2014,"280300000",112,2,0,"280300",9
2014,"280410000",112,2,0,"280410",9
2014,"280421000",112,2,426580,"280421",9
2014,"280429000",112,2,50235,"280429",9
2014,"280430000",112,2,0,"280430",9
2014,"280440000",112,2,0,"280440",9
2014,"280461000",112,2,36280,"280461",9
2014,"280469000",112,2,119956,"280469",9
2014,"280470000",112,2,48000,"280470",9
2014,"280511000",112,2,1444440,"280511",9
2014,"280512000",112,2,0,"280512",9
2014,"280519000",112,2,0,"280519",9
2014,"280610000",112,2,4627454,"280610",9
2014,"280700000",112,2,57713500,"280700",9
2014,"280800000",112,2,2995843,"280800",9
2014,"280920000",112,2,183582114,"280920",9
2014,"281000000",112,2,0,"281000",9
2014,"281111000",112,2,0,"281111",9
2014,"281119100",112,2,15500000,"281119",9
2014,"281119900",112,2,2e+06,"281119",9
2014,"281121000",112,2,0,"281121",9
2014,"281122000",112,2,0,"281122",9
2014,"281129000",112,2,440000,"281129",9
2014,"281210900",112,2,0,"281210",9
2014,"281290000",112,2,0,"281290",9
2014,"281420000",112,2,0,"281420",9
2014,"281511000",112,2,1902,"281511",9
2014,"281512000",112,2,1279505,"281512",9
2014,"281520000",112,2,89036536,"281520",9
2014,"281530000",112,2,0,"281530",9
2014,"281610000",112,2,0,"281610",9
2014,"281700000",112,2,0,"281700",9
2014,"281810000",112,2,0,"281810",9
2014,"281820000",112,2,0,"281820",9
2014,"281830000",112,2,0,"281830",9
2014,"281910000",112,2,0,"281910",9
2014,"281990000",112,2,0,"281990",9
2014,"282010000",112,2,0,"282010",9
2014,"282090000",112,2,0,"282090",9
2014,"282110000",112,2,0,"282110",9
2014,"282120000",112,2,0,"282120",9
2014,"282300000",112,2,0,"282300",9
2014,"282510000",112,2,0,"282510",9
2014,"282520000",112,2,0,"282520",9
2014,"282570000",112,2,0,"282570",9
2014,"282590000",112,2,0,"282590",9
2014,"282612000",112,2,5640000,"282612",9
2014,"282710000",112,2,0,"282710",9
2014,"282720000",112,2,31155,"282720",9
2014,"282731000",112,2,0,"282731",9
2014,"282732000",112,2,0,"282732",9
2014,"282739000",112,2,34958600,"282739",9
2014,"282741000",112,2,0,"282741",9
2014,"282749000",112,2,0,"282749",9
2014,"282751000",112,2,1e+06,"282751",9
2014,"282759000",112,2,29114808,"282759",9
2014,"282760000",112,2,0,"282760",9
2014,"282810000",112,2,0,"282810",9
2014,"282890000",112,2,1673484,"282890",9
2014,"282911000",112,2,14080,"282911",9
2014,"282990000",112,2,0,"282990",9
2014,"283010000",112,2,0,"283010",9
2014,"283110000",112,2,0,"283110",9
2014,"283210000",112,2,0,"283210",9
2014,"283220000",112,2,0,"283220",9
2014,"283230000",112,2,0,"283230",9
2014,"283311000",112,2,0,"283311",9
2014,"283319000",112,2,0,"283319",9
2014,"283321000",112,2,0,"283321",9
2014,"283322000",112,2,0,"283322",9
2014,"283324000",112,2,0,"283324",9
2014,"283325000",112,2,0,"283325",9
2014,"283327000",112,2,0,"283327",9
2014,"283329100",112,2,0,"283329",9
2014,"283329900",112,2,1094400,"283329",9
2014,"283330000",112,2,0,"283330",9
2014,"283340000",112,2,0,"283340",9
2014,"283410000",112,2,0,"283410",9
2014,"283421000",112,2,132381750,"283421",9
2014,"283429000",112,2,0,"283429",9
2014,"283510000",112,2,0,"283510",9
2014,"283522000",112,2,0,"283522",9
2014,"283524000",112,2,150000,"283524",9
2014,"283525000",112,2,0,"283525",9
2014,"283526000",112,2,38400,"283526",9
2014,"283529000",112,2,50000,"283529",9
2014,"283531000",112,2,0,"283531",9
2014,"283539000",112,2,0,"283539",9
2014,"283620000",112,2,0,"283620",9
2014,"283630000",112,2,5500,"283630",9
2014,"283640000",112,2,202000,"283640",9
2014,"283650000",112,2,385063955,"283650",9
2014,"283699000",112,2,0,"283699",9
2014,"283711000",112,2,0,"283711",9
2014,"283719000",112,2,0,"283719",9
2014,"283720000",112,2,0,"283720",9
2014,"283911000",112,2,0,"283911",9
2014,"283919000",112,2,152160,"283919",9
2014,"283990000",112,2,50000,"283990",9
2014,"284011000",112,2,0,"284011",9
2014,"284019000",112,2,0,"284019",9
2014,"284020000",112,2,0,"284020",9
2014,"284030000",112,2,0,"284030",9
2014,"284130000",112,2,0,"284130",9
2014,"284150000",112,2,0,"284150",9
2014,"284161000",112,2,2000,"284161",9
2014,"284170000",112,2,0,"284170",9
2014,"284190000",112,2,270865,"284190",9
2014,"284210000",112,2,0,"284210",9
2014,"284290000",112,2,0,"284290",9
2014,"284310000",112,2,0,"284310",9
2014,"284321000",112,2,0,"284321",9
2014,"284329000",112,2,0,"284329",9
2014,"284390000",112,2,0,"284390",9
2014,"284440000",112,2,0,"284440",9
2014,"284510000",112,2,183,"284510",9
2014,"284590000",112,2,0,"284590",9
2014,"284610000",112,2,0,"284610",9
2014,"284690000",112,2,0,"284690",9
2014,"284700000",112,2,0,"284700",9
2014,"284910000",112,2,0,"284910",9
2014,"284920000",112,2,0,"284920",9
2014,"284990000",112,2,0,"284990",9
2014,"285290000",112,2,0,"285290",9
2014,"285300100",112,2,0,"285300",9
2014,"285300900",112,2,39500,"285300",9
2014,"290110000",112,2,77450,"290110",9
2014,"290129000",112,2,0,"290129",9
2014,"290211000",112,2,0,"290211",9
2014,"290219000",112,2,0,"290219",9
2014,"290230000",112,2,0,"290230",9
2014,"290241000",112,2,0,"290241",9
2014,"290242000",112,2,0,"290242",9
2014,"290244000",112,2,25600,"290244",9
2014,"290250000",112,2,0,"290250",9
2014,"290290100",112,2,0,"290290",9
2014,"290290900",112,2,0,"290290",9
2014,"290311000",112,2,0,"290311",9
2014,"290312000",112,2,0,"290312",9
2014,"290313000",112,2,0,"290313",9
2014,"290319900",112,2,0,"290319",9
2014,"290321000",112,2,0,"290321",9
2014,"290322000",112,2,0,"290322",9
2014,"290323000",112,2,0,"290323",9
2014,"290339100",112,2,0,"290339",9
2014,"290339200",112,2,0,"290339",9
2014,"290339900",112,2,0,"290339",9
2014,"290371000",112,2,0,"290371",9
2014,"290376000",112,2,0,"290376",9
2014,"290377910",112,2,0,"290377",9
2014,"290379900",112,2,0,"290379",9
2014,"290410000",112,2,919135,"290410",9
2014,"290511000",112,2,0,"290511",9
2014,"290512000",112,2,0,"290512",9
2014,"290513000",112,2,0,"290513",9
2014,"290514000",112,2,0,"290514",9
2014,"290517000",112,2,0,"290517",9
2014,"290519900",112,2,0,"290519",9
2014,"290529000",112,2,0,"290529",9
2014,"290531000",112,2,0,"290531",9
2014,"290532000",112,2,0,"290532",9
2014,"290539000",112,2,0,"290539",9
2014,"290542000",112,2,0,"290542",9
2014,"290543000",112,2,0,"290543",9
2014,"290544000",112,2,0,"290544",9
2014,"290545000",112,2,0,"290545",9
2014,"290549000",112,2,0,"290549",9
2014,"290559000",112,2,0,"290559",9
2014,"290611000",112,2,0,"290611",9
2014,"290613000",112,2,0,"290613",9
2014,"290619000",112,2,0,"290619",9
2014,"290621000",112,2,0,"290621",9
2014,"290629000",112,2,0,"290629",9
2014,"290711000",112,2,0,"290711",9
2014,"290713000",112,2,0,"290713",9
2014,"290719000",112,2,0,"290719",9
2014,"290722000",112,2,0,"290722",9
2014,"290729000",112,2,0,"290729",9
2014,"290811000",112,2,0,"290811",9
2014,"290819000",112,2,0,"290819",9
2014,"290899000",112,2,0,"290899",9
2014,"290911000",112,2,0,"290911",9
2014,"290919000",112,2,0,"290919",9
2014,"290930000",112,2,0,"290930",9
2014,"290941000",112,2,0,"290941",9
2014,"290943000",112,2,0,"290943",9
2014,"290944000",112,2,0,"290944",9
2014,"290949000",112,2,0,"290949",9
2014,"290950000",112,2,0,"290950",9
2014,"290960000",112,2,0,"290960",9
2014,"291010000",112,2,0,"291010",9
2014,"291020000",112,2,0,"291020",9
2014,"291090000",112,2,0,"291090",9
2014,"291100000",112,2,0,"291100",9
2014,"291211000",112,2,0,"291211",9
2014,"291219000",112,2,0,"291219",9
2014,"291229000",112,2,0,"291229",9
2014,"291241000",112,2,0,"291241",9
2014,"291242000",112,2,0,"291242",9
2014,"291249000",112,2,0,"291249",9
2014,"291250000",112,2,0,"291250",9
2014,"291260000",112,2,0,"291260",9
2014,"291300000",112,2,0,"291300",9
2014,"291411000",112,2,0,"291411",9
2014,"291412000",112,2,0,"291412",9
2014,"291419000",112,2,0,"291419",9
2014,"291422000",112,2,0,"291422",9
2014,"291429000",112,2,0,"291429",9
2014,"291439000",112,2,0,"291439",9
2014,"291440000",112,2,0,"291440",9
2014,"291450000",112,2,0,"291450",9
2014,"291469000",112,2,0,"291469",9
2014,"291470000",112,2,0,"291470",9
2014,"291511000",112,2,0,"291511",9
2014,"291521000",112,2,0,"291521",9
2014,"291524000",112,2,0,"291524",9
2014,"291529000",112,2,0,"291529",9
2014,"291531000",112,2,0,"291531",9
2014,"291532000",112,2,0,"291532",9
2014,"291533000",112,2,0,"291533",9
2014,"291539000",112,2,0,"291539",9
2014,"291550000",112,2,0,"291550",9
2014,"291560000",112,2,0,"291560",9
2014,"291570000",112,2,0,"291570",9
2014,"291590000",112,2,0,"291590",9
2014,"291611000",112,2,0,"291611",9
2014,"291612000",112,2,0,"291612",9
2014,"291613000",112,2,0,"291613",9
2014,"291614000",112,2,0,"291614",9
2014,"291615000",112,2,0,"291615",9
2014,"291619000",112,2,0,"291619",9
2014,"291620000",112,2,0,"291620",9
2014,"291631000",112,2,0,"291631",9
2014,"291632000",112,2,0,"291632",9
2014,"291639000",112,2,0,"291639",9
2014,"291711000",112,2,0,"291711",9
2014,"291712000",112,2,0,"291712",9
2014,"291714000",112,2,0,"291714",9
2014,"291719000",112,2,0,"291719",9
2014,"291720000",112,2,0,"291720",9
2014,"291732000",112,2,18000,"291732",9
2014,"291733000",112,2,0,"291733",9
2014,"291734000",112,2,0,"291734",9
2014,"291735000",112,2,0,"291735",9
2014,"291739000",112,2,0,"291739",9
2014,"291811000",112,2,0,"291811",9
2014,"291812000",112,2,0,"291812",9
2014,"291813000",112,2,0,"291813",9
2014,"291814000",112,2,0,"291814",9
2014,"291815000",112,2,0,"291815",9
2014,"291816000",112,2,0,"291816",9
2014,"291819100",112,2,0,"291819",9
2014,"291819900",112,2,0,"291819",9
2014,"291821000",112,2,0,"291821",9
2014,"291822000",112,2,0,"291822",9
2014,"291823000",112,2,0,"291823",9
2014,"291829000",112,2,0,"291829",9
2014,"291830000",112,2,0,"291830",9
2014,"291899000",112,2,0,"291899",9
2014,"291910000",112,2,0,"291910",9
2014,"291990000",112,2,0,"291990",9
2014,"292019000",112,2,0,"292019",9
2014,"292090200",112,2,0,"292090",9
2014,"292090300",112,2,0,"292090",9
2014,"292090900",112,2,0,"292090",9
2014,"292119100",112,2,0,"292119",9
2014,"292119900",112,2,0,"292119",9
2014,"292121000",112,2,0,"292121",9
2014,"292129000",112,2,0,"292129",9
2014,"292130000",112,2,0,"292130",9
2014,"292143000",112,2,0,"292143",9
2014,"292149000",112,2,0,"292149",9
2014,"292159000",112,2,13141,"292159",9
2014,"292211000",112,2,0,"292211",9
2014,"292212000",112,2,0,"292212",9
2014,"292213000",112,2,0,"292213",9
2014,"292219100",112,2,0,"292219",9
2014,"292219200",112,2,0,"292219",9
2014,"292219400",112,2,5000,"292219",9
2014,"292219900",112,2,0,"292219",9
2014,"292221000",112,2,0,"292221",9
2014,"292229000",112,2,0,"292229",9
2014,"292241000",112,2,0,"292241",9
2014,"292242000",112,2,0,"292242",9
2014,"292249000",112,2,0,"292249",9
2014,"292250000",112,2,0,"292250",9
2014,"292310000",112,2,0,"292310",9
2014,"292320000",112,2,0,"292320",9
2014,"292390000",112,2,0,"292390",9
2014,"292412000",112,2,0,"292412",9
2014,"292419000",112,2,0,"292419",9
2014,"292423000",112,2,0,"292423",9
2014,"292429000",112,2,0,"292429",9
2014,"292511000",112,2,0,"292511",9
2014,"292512000",112,2,0,"292512",9
2014,"292519000",112,2,0,"292519",9
2014,"292529000",112,2,0,"292529",9
2014,"292690000",112,2,0,"292690",9
2014,"292700000",112,2,0,"292700",9
2014,"292800000",112,2,0,"292800",9
2014,"292910000",112,2,0,"292910",9
2014,"292990100",112,2,0,"292990",9
2014,"293020000",112,2,0,"293020",9
2014,"293030000",112,2,0,"293030",9
2014,"293040000",112,2,0,"293040",9
2014,"293090100",112,2,0,"293090",9
2014,"293090300",112,2,0,"293090",9
2014,"293090500",112,2,0,"293090",9
2014,"293090900",112,2,0,"293090",9
2014,"293110000",112,2,0,"293110",9
2014,"293120000",112,2,0,"293120",9
2014,"293190800",112,2,240000,"293190",9
2014,"293190900",112,2,0,"293190",9
2014,"293211000",112,2,0,"293211",9
2014,"293219000",112,2,0,"293219",9
2014,"293220000",112,2,0,"293220",9
2014,"293293000",112,2,0,"293293",9
2014,"293295000",112,2,0,"293295",9
2014,"293299000",112,2,0,"293299",9
2014,"293319000",112,2,0,"293319",9
2014,"293321000",112,2,0,"293321",9
2014,"293329000",112,2,0,"293329",9
2014,"293339900",112,2,0,"293339",9
2014,"293349000",112,2,0,"293349",9
2014,"293353000",112,2,0,"293353",9
2014,"293355000",112,2,0,"293355",9
2014,"293359000",112,2,0,"293359",9
2014,"293361000",112,2,0,"293361",9
2014,"293369000",112,2,0,"293369",9
2014,"293379000",112,2,0,"293379",9
2014,"293399000",112,2,0,"293399",9
2014,"293410000",112,2,0,"293410",9
2014,"293420000",112,2,0,"293420",9
2014,"293430000",112,2,0,"293430",9
2014,"293499000",112,2,0,"293499",9
2014,"293500000",112,2,0,"293500",9
2014,"293621000",112,2,0,"293621",9
2014,"293622000",112,2,0,"293622",9
2014,"293623000",112,2,0,"293623",9
2014,"293624000",112,2,0,"293624",9
2014,"293625000",112,2,0,"293625",9
2014,"293626000",112,2,0,"293626",9
2014,"293627000",112,2,0,"293627",9
2014,"293628000",112,2,0,"293628",9
2014,"293629000",112,2,517000,"293629",9
2014,"293690000",112,2,0,"293690",9
2014,"293712000",112,2,0,"293712",9
2014,"293719000",112,2,0,"293719",9
2014,"293721000",112,2,0,"293721",9
2014,"293722000",112,2,0,"293722",9
2014,"293723000",112,2,0,"293723",9
2014,"293729000",112,2,0,"293729",9
2014,"293750000",112,2,0,"293750",9
2014,"293790000",112,2,0,"293790",9
2014,"293890000",112,2,0,"293890",9
2014,"293920900",112,2,0,"293920",9
2014,"293930000",112,2,0,"293930",9
2014,"293941000",112,2,0,"293941",9
2014,"293942000",112,2,0,"293942",9
2014,"293963000",112,2,0,"293963",9
2014,"293969000",112,2,0,"293969",9
2014,"293999900",112,2,0,"293999",9
2014,"294000000",112,2,0,"294000",9
2014,"294110000",112,2,0,"294110",9
2014,"294120000",112,2,0,"294120",9
2014,"294130000",112,2,0,"294130",9
2014,"294140000",112,2,0,"294140",9
2014,"294150000",112,2,0,"294150",9
2014,"294190000",112,2,0,"294190",9
2014,"294200000",112,2,1474320,"294200",9
2014,"300190100",112,2,0,"300190",9
2014,"300190200",112,2,0,"300190",9
2014,"300190900",112,2,0,"300190",9
2014,"300210000",112,2,0,"300210",9
2014,"300220000",112,2,0,"300220",9
2014,"300230000",112,2,279888,"300230",9
2014,"300290100",112,2,0,"300290",9
2014,"300290900",112,2,0,"300290",9
2014,"300320000",112,2,24763,"300320",9
2014,"300339000",112,2,0,"300339",9
2014,"300390000",112,2,12010754,"300390",9
2014,"300410000",112,2,0,"300410",9
2014,"300420000",112,2,189772,"300420",9
2014,"300431000",112,2,0,"300431",9
2014,"300432000",112,2,0,"300432",9
2014,"300439000",112,2,0,"300439",9
